MSN,371.00,378.00,ORD,57.33,51.00,LAN
MSN,371.00,378.00,ORD,56.50,66.50,DFW
MSN,371.00,378.00,ORD,56.33,61.67,OKC
MSN,371.00,378.00,ORD,56.25,81.25,TPA
MSN,371.00,378.00,ORD,55.75,62.25,MIA
MSN,371.00,378.00,ORD,54.33,52.33,BUF
MSN,371.00,378.00,ORD,54.00,46.50,SGF
MSN,371.00,378.00,ORD,54.00,40.00,IAH
MSN,371.00,378.00,ORD,53.20,47.60,EWR
MSN,371.00,378.00,ORD,52.75,71.38,BNA
MSN,371.00,378.00,ORD,51.50,53.00,IAD
MSN,371.00,378.00,ORD,51.00,45.00,GRB
MSN,371.00,378.00,ORD,46.00,43.00,SYR
MSN,371.00,378.00,ORD,44.00,60.00,MSP
MSN,371.00,378.00,ORD,44.00,57.00,PBI
MSN,371.00,378.00,ORD,42.00,86.00,AZO
MSN,371.00,378.00,ORD,42.00,42.00,STL
MSN,371.00,378.00,ORD,41.00,36.00,CAK
MSN,371.00,378.00,ORD,41.00,30.00,FAR
MSN,371.00,378.00,ORD,40.50,44.00,PIA
MSN,371.00,378.00,ORD,40.00,46.33,FLL
MSN,371.00,378.00,ORD,40.00,39.00,ABQ
MSN,371.00,378.00,ORD,40.00,22.00,SLC
MSN,371.00,378.00,ORD,39.50,40.50,JAX
MSN,371.00,378.00,ORD,38.50,33.00,CVG
MSN,371.00,378.00,ORD,37.20,38.00,DCA
MSN,371.00,378.00,ORD,35.50,39.50,ATL
MSN,371.00,378.00,ORD,35.00,36.00,JFK
MSN,371.00,378.00,ORD,35.00,23.00,FWA
MSN,371.00,378.00,ORD,34.00,42.00,LEX
MSN,371.00,378.00,ORD,34.00,28.00,HPN
MSN,371.00,378.00,ORD,33.80,23.40,DEN
MSN,371.00,378.00,ORD,33.00,31.00,TVC
MSN,371.00,378.00,ORD,32.00,19.00,BOS
MSN,371.00,378.00,ORD,30.33,31.67,CLE
MSN,371.00,378.00,ORD,28.00,17.00,SMF
MSN,371.00,378.00,ORD,27.00,35.00,MQT
MSN,371.00,378.00,ORD,27.00,29.00,BWI
MSN,371.00,378.00,ORD,26.00,64.00,MDT
MSN,371.00,378.00,ORD,24.00,24.50,BDL
MSN,371.00,378.00,ORD,24.00,21.00,TYS
MSN,371.00,378.00,ORD,23.00,44.00,FSD
MSN,371.00,378.00,ORD,19.00,25.00,PVD
MSN,371.00,378.00,ORD,18.50,30.50,RSW
MSN,371.00,378.00,ORD,18.00,21.00,MCO
DSM,369.79,396.00,DEN,75.64,68.57,SLC
GRR,368.00,385.00,BWI,273.00,262.00,ISP
GRR,368.00,385.00,BWI,173.00,164.00,GRR
GRR,368.00,385.00,BWI,163.00,159.00,PIT
GRR,368.00,385.00,BWI,146.00,144.00,PWM
GRR,368.00,385.00,BWI,144.00,136.00,ROC
GRR,368.00,385.00,BWI,123.00,132.67,FLL
GRR,368.00,385.00,BWI,92.00,119.00,RSW
GRR,368.00,385.00,BWI,85.00,106.00,ORF
GRR,368.00,385.00,BWI,84.50,78.00,BDL
GRR,368.00,385.00,BWI,81.00,72.00,BUF
GRR,368.00,385.00,BWI,78.00,71.00,ALB
GRR,368.00,385.00,BWI,76.50,67.50,PVD
GRR,368.00,385.00,BWI,69.00,64.00,BNA
GRR,368.00,385.00,BWI,54.00,61.00,BHM
GRR,368.00,385.00,BWI,51.00,31.00,MCI
GRR,368.00,385.00,BWI,47.00,66.00,MCO
GRR,368.00,385.00,BWI,47.00,43.33,BOS
GRR,368.00,385.00,BWI,45.00,40.00,MHT
GRR,368.00,385.00,BWI,44.00,38.00,CLT
GRR,368.00,385.00,BWI,35.00,33.00,SDF
GRR,368.00,385.00,BWI,24.00,46.00,MSY
GRR,368.00,385.00,BWI,23.00,26.00,ATL
SNA,362.43,368.57,DEN,50.00,51.57,COS
SNA,362.14,366.00,DEN,49.71,47.43,ATL
DSM,359.75,386.00,DEN,51.13,48.13,SMF
DSM,359.75,386.00,DEN,47.38,48.25,COS
DSM,359.75,386.00,DEN,38.13,33.88,TUS
DSM,355.31,380.92,DEN,112.38,114.77,MDW
DSM,355.31,380.92,DEN,69.23,71.31,MSP
MCO,353.00,345.00,RDU,87.00,75.00,IAD
MCO,353.00,345.00,RDU,86.00,80.00,ORD
SNA,352.56,356.44,DEN,84.56,88.56,MCI
RSW,352.00,357.00,ISP,182.00,185.00,PBI
RSW,352.00,357.00,ISP,109.00,126.00,TPA
RSW,352.00,357.00,ISP,77.00,75.00,BWI
EKO,352.00,344.00,SLC,111.00,89.00,SJC
EKO,352.00,344.00,SLC,87.00,87.00,SGU
EKO,352.00,344.00,SLC,78.00,73.00,MSP
EKO,352.00,344.00,SLC,77.00,65.50,LAX
EKO,352.00,344.00,SLC,57.33,53.33,DEN
EKO,352.00,344.00,SLC,53.00,47.00,BTM
EKO,352.00,344.00,SLC,42.50,30.50,PHX
EKO,352.00,344.00,SLC,40.50,51.00,LWS
EKO,352.00,344.00,SLC,38.50,41.50,PDX
EKO,352.00,344.00,SLC,36.00,17.00,SMF
EKO,352.00,344.00,SLC,34.00,26.50,GEG
EKO,352.00,344.00,SLC,29.00,19.00,DFW
EKO,352.00,344.00,SLC,28.00,36.00,PSC
EKO,352.00,344.00,SLC,27.00,24.00,BOI
EKO,352.00,344.00,SLC,27.00,23.00,SNA
EKO,352.00,344.00,SLC,27.00,23.00,ORD
EKO,352.00,344.00,SLC,25.00,40.00,RKS
EKO,352.00,344.00,SLC,18.00,18.00,BIL
CHS,352.00,337.00,IAD,258.00,246.00,CVG
CHS,352.00,337.00,IAD,107.00,141.00,RDU
CHS,352.00,337.00,IAD,56.00,57.00,GSP
XNA,350.50,365.83,DFW,49.50,44.50,ATL
DSM,348.20,372.80,DEN,31.80,47.20,ISN
IAH,347.00,332.00,OMA,28.00,38.00,MDW
DSM,346.53,372.27,DEN,69.47,64.27,LAS
SWF,346.00,340.00,MCO,80.00,86.00,BQN
DSM,343.20,371.20,DEN,217.60,213.80,BNA
DSM,343.20,371.20,DEN,86.80,96.20,BUR
DSM,343.20,371.20,DEN,76.80,82.40,OMA
DSM,343.20,371.20,DEN,29.20,24.20,PHL
MCI,343.00,362.00,IAH,156.00,151.00,MSY
MCI,343.00,362.00,IAH,95.00,119.00,ASE
MCI,343.00,362.00,IAH,55.00,51.00,HNL
MCI,343.00,362.00,IAH,37.00,36.00,SDF
MCI,343.00,362.00,IAH,35.00,46.00,GJT
MCI,343.00,362.00,IAH,30.50,31.00,SEA
MCI,343.00,362.00,IAH,30.00,36.00,EGE
MCI,343.00,362.00,IAH,18.00,28.00,ONT
MCI,343.00,362.00,IAH,16.00,19.00,PDX
SNA,342.23,346.15,DEN,63.15,62.00,LAX
COS,341.40,327.60,LAX,85.40,80.40,SJC
COS,341.40,327.60,LAX,66.80,64.80,DEN
COS,341.40,327.60,LAX,60.20,43.60,IAH
DSM,338.42,363.33,DEN,46.50,56.58,ASE
XNA,337.60,352.40,DFW,39.60,36.40,SAT
BOS,337.00,337.00,BWI,49.00,42.00,CHS
BOS,337.00,337.00,BWI,46.00,35.00,MDW
BOS,337.00,337.00,BWI,42.00,20.00,PHL
BOS,337.00,337.00,BWI,33.00,38.00,SAT
BUF,334.00,328.00,BWI,98.00,102.00,JAX
BUF,334.00,328.00,BWI,71.00,108.00,PBI
BUF,334.00,328.00,BWI,54.00,61.00,BHM
BUF,334.00,328.00,BWI,44.00,38.00,CLT
BUF,334.00,328.00,BWI,23.00,26.00,ATL
LGA,332.00,340.00,ORD,183.00,205.00,CHS
LGA,332.00,340.00,ORD,164.00,163.00,SDF
LGA,332.00,340.00,ORD,109.00,103.00,BTV
LGA,332.00,340.00,ORD,106.00,92.00,ASE
LGA,332.00,340.00,ORD,102.00,87.00,MLI
LGA,332.00,340.00,ORD,88.00,78.00,LGA
LGA,332.00,340.00,ORD,73.00,71.00,IND
LGA,332.00,340.00,ORD,70.50,60.50,CWA
LGA,332.00,340.00,ORD,63.50,69.50,CID
LGA,332.00,340.00,ORD,63.00,46.00,PSP
LGA,332.00,340.00,ORD,61.00,67.50,OKC
LGA,332.00,340.00,ORD,54.00,46.50,SGF
LGA,332.00,340.00,ORD,54.00,40.00,IAH
LGA,332.00,340.00,ORD,51.00,45.00,GRB
LGA,332.00,340.00,ORD,50.67,55.00,MIA
LGA,332.00,340.00,ORD,46.00,43.00,SYR
LGA,332.00,340.00,ORD,42.00,42.00,STL
LGA,332.00,340.00,ORD,41.00,36.00,CAK
LGA,332.00,340.00,ORD,35.50,39.50,ATL
LGA,332.00,340.00,ORD,35.00,23.00,FWA
LGA,332.00,340.00,ORD,32.00,19.00,BOS
LGA,332.00,340.00,ORD,27.00,35.00,MQT
LGA,332.00,340.00,ORD,24.00,21.00,TYS
LGA,332.00,340.00,ORD,23.00,44.00,FSD
LGA,332.00,340.00,ORD,18.50,30.50,RSW
CPR,332.00,333.00,DEN,132.00,186.00,OGG
CPR,332.00,333.00,DEN,79.50,75.00,SBA
CPR,332.00,333.00,DEN,79.00,81.00,GCC
CPR,332.00,333.00,DEN,74.00,67.00,JAC
CPR,332.00,333.00,DEN,65.00,76.00,RSW
CPR,332.00,333.00,DEN,61.00,70.00,LBB
CPR,332.00,333.00,DEN,45.00,50.00,FAT
CPR,332.00,333.00,DEN,43.00,38.00,FAR
CPR,332.00,333.00,DEN,27.50,19.50,SDF
CPR,332.00,333.00,DEN,22.00,20.00,PSC
DSM,331.43,356.57,DEN,87.71,88.29,MTJ
DSM,331.43,356.57,DEN,83.50,89.57,MCI
DSM,331.43,356.57,DEN,72.71,77.29,STL
DSM,331.43,356.57,DEN,28.29,42.43,ORD
RIC,330.00,324.00,BOS,193.00,212.00,ATL
RIC,330.00,324.00,BOS,156.00,158.00,BUF
RIC,330.00,324.00,BOS,141.00,136.00,MKE
RIC,330.00,324.00,BOS,131.00,121.00,CLT
RIC,330.00,324.00,BOS,128.00,131.00,RIC
RIC,330.00,324.00,BOS,119.00,121.00,MCO
RIC,330.00,324.00,BOS,110.00,108.00,RDU
RIC,330.00,324.00,BOS,95.00,94.00,RSW
RIC,330.00,324.00,BOS,83.00,73.00,SJU
RIC,330.00,324.00,BOS,77.00,73.00,CAK
RIC,330.00,324.00,BOS,71.33,67.00,BWI
RIC,330.00,324.00,BOS,45.00,25.00,PHX
RIC,330.00,324.00,BOS,42.00,53.00,TPA
RIC,330.00,324.00,BOS,37.00,24.00,ORD
RIC,330.00,324.00,BOS,34.00,39.50,FLL
RIC,330.00,324.00,BOS,30.00,36.00,DFW
RIC,330.00,324.00,BOS,30.00,28.00,EWR
CMH,328.00,308.00,ORD,173.00,164.00,ALB
CMH,328.00,308.00,ORD,122.00,136.50,CHS
CMH,328.00,308.00,ORD,109.00,103.00,BTV
CMH,328.00,308.00,ORD,106.00,92.00,ASE
CMH,328.00,308.00,ORD,91.00,91.33,IND
CMH,328.00,308.00,ORD,88.00,78.00,LGA
CMH,328.00,308.00,ORD,63.00,46.00,PSP
CMH,328.00,308.00,ORD,54.00,40.00,IAH
CMH,328.00,308.00,ORD,49.00,25.00,HDN
CMH,328.00,308.00,ORD,44.00,57.00,PBI
CMH,328.00,308.00,ORD,38.00,33.00,EVV
CMH,328.00,308.00,ORD,37.00,42.00,SJU
CMH,328.00,308.00,ORD,36.00,33.00,HNL
CMH,328.00,308.00,ORD,35.50,39.50,ATL
CMH,328.00,308.00,ORD,35.00,36.00,JFK
CMH,328.00,308.00,ORD,35.00,23.00,FWA
CMH,328.00,308.00,ORD,34.00,28.00,HPN
CMH,328.00,308.00,ORD,29.00,43.33,RSW
IAD,327.00,308.00,DTW,299.00,295.00,IAD
IAD,327.00,308.00,DTW,147.00,141.00,MCO
IAD,327.00,308.00,DTW,135.00,139.00,FLL
IAD,327.00,308.00,DTW,117.00,89.00,LAS
IAD,327.00,308.00,DTW,102.00,102.00,CHA
IAD,327.00,308.00,DTW,101.00,64.00,SLC
IAD,327.00,308.00,DTW,86.00,83.00,DCA
IAD,327.00,308.00,DTW,85.00,83.00,PHL
IAD,327.00,308.00,DTW,70.00,56.00,CLT
IAD,327.00,308.00,DTW,66.00,57.00,ELM
IAD,327.00,308.00,DTW,55.00,59.00,LGA
IAD,327.00,308.00,DTW,55.00,56.00,RSW
IAD,327.00,308.00,DTW,41.00,32.00,MLI
IAD,327.00,308.00,DTW,37.00,39.00,ROC
IAD,327.00,308.00,DTW,31.00,31.00,GSP
IAD,327.00,308.00,DTW,31.00,28.00,AVP
IAD,327.00,308.00,DTW,31.00,27.00,MIA
IAD,327.00,308.00,DTW,29.00,23.00,CLE
IAD,327.00,308.00,DTW,23.00,29.00,BWI
BNA,326.00,327.00,MSY,323.00,315.00,BHM
BNA,326.00,327.00,MSY,90.50,90.50,DAL
BNA,326.00,327.00,MSY,70.00,67.00,MIA
BNA,326.00,327.00,MSY,61.00,75.00,DEN
BNA,326.00,327.00,MSY,61.00,55.00,BNA
BNA,326.00,327.00,MSY,52.00,40.00,MCO
BNA,326.00,327.00,MSY,48.00,53.00,BWI
BNA,326.00,327.00,MSY,39.00,61.00,FLL
BNA,326.00,327.00,MSY,38.50,40.75,ATL
BNA,326.00,327.00,MSY,34.00,23.00,HOU
BNA,326.00,327.00,MSY,22.00,18.00,DFW
DSM,324.89,348.44,DEN,131.44,138.44,ABQ
TYR,324.33,332.17,DFW,49.50,44.50,ATL
COS,323.75,310.75,LAX,74.75,69.00,PHX
MSY,323.00,315.00,BHM,315.00,319.00,LAS
MSY,323.00,315.00,BHM,126.00,119.00,IAH
MSY,323.00,315.00,BHM,58.00,60.00,DAL
MSY,323.00,315.00,BHM,47.00,39.00,ATL
MSY,323.00,315.00,BHM,46.00,33.00,MCO
SNA,319.50,327.50,DEN,60.25,55.25,SAT
SNA,319.25,325.25,DEN,41.00,36.63,TUS
SNA,319.17,324.50,DEN,91.50,82.25,SAN
SNA,319.14,324.29,DEN,91.00,95.00,PHX
SNA,319.14,324.29,DEN,66.07,61.43,LAS
SNA,319.00,323.00,DEN,254.00,248.00,BNA
SNA,319.00,323.00,DEN,182.00,183.00,RDM
SNA,319.00,323.00,DEN,162.00,151.00,OAK
SNA,319.00,323.00,DEN,158.00,170.00,MKE
SNA,319.00,323.00,DEN,144.00,169.00,GRR
SNA,319.00,323.00,DEN,126.00,122.00,PHF
SNA,319.00,323.00,DEN,123.50,133.50,BFL
SNA,319.00,323.00,DEN,114.50,110.50,GEG
SNA,319.00,323.00,DEN,110.33,117.33,BUR
SNA,319.00,323.00,DEN,108.00,123.00,MEM
SNA,319.00,323.00,DEN,91.00,93.00,CLE
SNA,319.00,323.00,DEN,90.75,101.75,SEA
SNA,319.00,323.00,DEN,90.33,117.00,CID
SNA,319.00,323.00,DEN,85.00,71.00,HOU
SNA,319.00,323.00,DEN,83.50,90.50,LNK
SNA,319.00,323.00,DEN,75.00,70.00,BWI
SNA,319.00,323.00,DEN,74.00,100.00,IND
SNA,319.00,323.00,DEN,68.67,73.67,OMA
SNA,319.00,323.00,DEN,65.00,74.00,DCA
SNA,319.00,323.00,DEN,65.00,73.00,FCA
SNA,319.00,323.00,DEN,64.50,79.00,MSN
SNA,319.00,323.00,DEN,58.00,40.00,AZA
SNA,319.00,323.00,DEN,54.67,56.00,STL
SNA,319.00,323.00,DEN,54.00,43.00,TPA
SNA,319.00,323.00,DEN,51.00,49.00,PIT
SNA,319.00,323.00,DEN,46.00,49.00,BZN
SNA,319.00,323.00,DEN,45.00,61.00,SGF
SNA,319.00,323.00,DEN,44.00,60.00,GTF
SNA,319.00,323.00,DEN,44.00,27.00,ELP
SNA,319.00,323.00,DEN,43.00,38.00,FAR
SNA,319.00,323.00,DEN,42.00,38.00,MSY
SNA,319.00,323.00,DEN,42.00,34.00,MAF
SNA,319.00,323.00,DEN,41.50,40.50,ONT
SNA,319.00,323.00,DEN,40.50,48.50,BIL
SNA,319.00,323.00,DEN,39.00,56.00,DAY
SNA,319.00,323.00,DEN,35.00,30.00,TUL
SNA,319.00,323.00,DEN,34.00,31.00,AMA
SNA,319.00,323.00,DEN,32.50,27.00,SNA
SNA,319.00,323.00,DEN,31.00,24.00,FLL
SNA,319.00,323.00,DEN,30.00,46.50,ISN
SNA,319.00,323.00,DEN,30.00,19.00,TYS
SNA,319.00,323.00,DEN,26.00,45.50,ORD
SNA,319.00,323.00,DEN,26.00,23.00,BDL
SNA,319.00,323.00,DEN,23.50,19.50,PHL
SNA,319.00,323.00,DEN,22.00,20.00,PSC
SNA,319.00,323.00,DEN,20.00,24.00,RDU
SNA,319.00,323.00,DEN,19.00,40.00,EUG
SNA,319.00,323.00,DEN,19.00,38.00,GUC
XNA,318.25,332.25,DFW,49.50,58.00,SAN
BHM,315.00,319.00,LAS,114.00,125.00,SEA
BHM,315.00,319.00,LAS,66.00,62.00,SJC
BHM,315.00,319.00,LAS,60.00,57.00,ONT
BHM,315.00,319.00,LAS,60.00,37.00,MCO
BHM,315.00,319.00,LAS,38.00,28.00,SFO
BHM,315.00,319.00,LAS,33.00,27.00,RNO
BHM,315.00,319.00,LAS,29.00,32.00,SLC
BHM,315.00,319.00,LAS,28.00,31.00,ELP
BHM,315.00,319.00,LAS,28.00,29.00,TUS
BHM,315.00,319.00,LAS,26.00,19.00,DEN
BHM,315.00,319.00,LAS,25.00,25.00,GEG
BHM,315.00,319.00,LAS,24.00,22.00,LAX
BHM,315.00,319.00,LAS,22.00,16.00,PHX
TYR,312.40,319.60,DFW,39.60,36.40,SAT
IND,310.00,317.00,MIA,157.50,153.50,EYW
IND,310.00,317.00,MIA,134.50,160.00,DTW
IND,310.00,317.00,MIA,125.00,171.00,ATL
IND,310.00,317.00,MIA,110.00,180.00,STL
IND,310.00,317.00,MIA,84.00,97.00,SFO
IND,310.00,317.00,MIA,80.00,145.00,PNS
IND,310.00,317.00,MIA,72.00,91.67,LGA
IND,310.00,317.00,MIA,71.20,89.60,BOS
IND,310.00,317.00,MIA,64.00,56.00,BDL
IND,310.00,317.00,MIA,62.00,118.50,BNA
IND,310.00,317.00,MIA,58.00,134.00,MSP
IND,310.00,317.00,MIA,53.00,104.50,PHX
IND,310.00,317.00,MIA,52.33,73.33,TLH
IND,310.00,317.00,MIA,48.00,69.50,IAH
IND,310.00,317.00,MIA,47.00,120.67,DEN
IND,310.00,317.00,MIA,47.00,115.00,CMH
IND,310.00,317.00,MIA,44.50,43.00,STT
IND,310.00,317.00,MIA,42.40,39.80,SJU
IND,310.00,317.00,MIA,39.00,83.00,SEA
IND,310.00,317.00,MIA,38.75,83.00,DFW
IND,310.00,317.00,MIA,36.50,37.00,CLE
IND,310.00,317.00,MIA,31.00,97.00,RIC
IND,310.00,317.00,MIA,27.00,85.50,LAX
IND,310.00,317.00,MIA,26.50,85.50,LAS
IND,310.00,317.00,MIA,18.00,52.00,RDU
IND,310.00,317.00,MIA,18.00,29.00,MEM
IND,310.00,317.00,MIA,17.00,112.00,PIT
IND,310.00,317.00,MIA,17.00,17.00,GNV
COS,306.10,293.90,LAX,78.00,68.20,SFO
COS,306.10,293.90,LAX,34.00,32.70,LAS
CAK,304.00,309.00,ATL,155.00,175.00,COS
CAK,304.00,309.00,ATL,122.00,95.00,DTW
CAK,304.00,309.00,ATL,92.00,103.00,GRK
CAK,304.00,309.00,ATL,88.00,61.00,BOS
CAK,304.00,309.00,ATL,80.00,69.00,AGS
CAK,304.00,309.00,ATL,77.00,93.00,ABQ
CAK,304.00,309.00,ATL,75.00,84.00,SGF
CAK,304.00,309.00,ATL,75.00,48.00,SEA
CAK,304.00,309.00,ATL,58.00,38.00,TRI
CAK,304.00,309.00,ATL,54.00,64.00,SRQ
CAK,304.00,309.00,ATL,54.00,51.00,IND
CAK,304.00,309.00,ATL,51.00,54.00,DAY
CAK,304.00,309.00,ATL,45.00,37.00,MSN
CAK,304.00,309.00,ATL,33.00,30.00,SJU
CAK,304.00,309.00,ATL,32.00,50.00,MOB
CAK,304.00,309.00,ATL,32.00,45.00,XNA
CAK,304.00,309.00,ATL,26.00,31.00,PNS
CAK,304.00,309.00,ATL,22.00,32.00,SAV
MSP,303.00,294.00,DEN,208.00,203.50,IAD
MSP,303.00,294.00,DEN,186.00,183.00,GEG
MSP,303.00,294.00,DEN,173.00,162.00,RNO
MSP,303.00,294.00,DEN,171.00,176.00,MDW
MSP,303.00,294.00,DEN,162.00,151.00,OAK
MSP,303.00,294.00,DEN,158.00,171.50,ABQ
MSP,303.00,294.00,DEN,158.00,170.00,MKE
MSP,303.00,294.00,DEN,158.00,158.00,OMA
MSP,303.00,294.00,DEN,156.00,160.50,MCI
MSP,303.00,294.00,DEN,151.00,170.00,PDX
MSP,303.00,294.00,DEN,144.00,160.00,CPR
MSP,303.00,294.00,DEN,142.00,134.00,MTJ
MSP,303.00,294.00,DEN,120.50,113.00,SLC
MSP,303.00,294.00,DEN,114.00,121.00,STL
MSP,303.00,294.00,DEN,110.00,118.00,IDA
MSP,303.00,294.00,DEN,108.00,123.00,MEM
MSP,303.00,294.00,DEN,94.00,83.50,SAN
MSP,303.00,294.00,DEN,87.00,69.00,MIA
MSP,303.00,294.00,DEN,85.00,71.00,HOU
MSP,303.00,294.00,DEN,83.50,92.00,BOI
MSP,303.00,294.00,DEN,78.50,98.50,SEA
MSP,303.00,294.00,DEN,77.00,70.00,EWR
MSP,303.00,294.00,DEN,73.00,64.00,LAS
MSP,303.00,294.00,DEN,71.00,75.00,OKC
MSP,303.00,294.00,DEN,70.50,60.00,AUS
MSP,303.00,294.00,DEN,69.33,69.00,PHX
MSP,303.00,294.00,DEN,67.00,85.00,MSN
MSP,303.00,294.00,DEN,65.00,64.00,LAX
MSP,303.00,294.00,DEN,65.00,52.00,SAT
MSP,303.00,294.00,DEN,58.00,61.00,ONT
MSP,303.00,294.00,DEN,58.00,40.00,AZA
MSP,303.00,294.00,DEN,49.00,52.00,SMF
MSP,303.00,294.00,DEN,49.00,50.00,ATL
MSP,303.00,294.00,DEN,46.00,46.50,MSP
MSP,303.00,294.00,DEN,45.00,61.00,SGF
MSP,303.00,294.00,DEN,42.00,38.00,MSY
MSP,303.00,294.00,DEN,42.00,34.00,MAF
MSP,303.00,294.00,DEN,39.00,34.00,COS
MSP,303.00,294.00,DEN,37.00,52.00,LNK
MSP,303.00,294.00,DEN,33.00,57.00,ISN
MSP,303.00,294.00,DEN,32.00,75.00,CID
MSP,303.00,294.00,DEN,31.50,45.50,ASE
MSP,303.00,294.00,DEN,30.00,44.00,ORD
MSP,303.00,294.00,DEN,30.00,33.00,GJT
MSP,303.00,294.00,DEN,28.00,16.00,LIT
MSP,303.00,294.00,DEN,26.00,42.00,RKS
MSP,303.00,294.00,DEN,25.00,50.00,RAP
MSP,303.00,294.00,DEN,22.00,20.00,IAH
MSP,303.00,294.00,DEN,21.00,19.00,TUS
MSP,303.00,294.00,DEN,19.00,38.00,GUC
MCO,298.00,314.00,BNA,174.00,202.00,IAH
MCO,298.00,314.00,BNA,114.00,112.00,MIA
MCO,298.00,314.00,BNA,70.00,74.00,CLT
MCO,298.00,314.00,BNA,61.00,61.00,DCA
MCO,298.00,314.00,BNA,45.00,46.00,GSP
MCO,298.00,314.00,BNA,28.00,40.00,SAT
MCO,298.00,314.00,BNA,28.00,30.00,LAX
MCO,298.00,314.00,BNA,27.00,29.00,CHS
MCO,298.00,314.00,BNA,23.00,16.00,BWI
MCO,297.00,276.00,BUF,270.00,256.00,MDW
MCO,296.00,285.00,SYR,276.00,264.00,MCO
DSM,295.75,318.00,DEN,144.25,155.75,MKE
DSM,295.75,318.00,DEN,138.75,130.75,RNO
DSM,295.75,318.00,DEN,127.50,117.75,OAK
DSM,295.75,318.00,DEN,111.50,117.50,IDA
DSM,295.75,318.00,DEN,74.75,60.75,MIA
DSM,295.75,318.00,DEN,60.25,55.25,SAT
DSM,295.75,318.00,DEN,56.75,67.00,SGF
DSM,295.75,318.00,DEN,55.50,44.50,LIT
DSM,295.75,318.00,DEN,35.75,34.00,MSY
DSM,294.50,317.60,DEN,79.00,90.00,SEA
TYR,294.50,300.75,DFW,49.50,58.00,SAN
COS,294.33,282.67,LAX,140.33,142.00,OAK
COS,294.33,282.67,LAX,76.00,68.67,IAD
COS,294.33,282.67,LAX,48.00,41.67,ABQ
COS,294.33,282.67,LAX,38.67,38.00,SEA
COS,294.33,282.67,LAX,37.33,36.00,TUS
DSM,293.67,317.33,DEN,111.00,107.67,GEG
DSM,293.67,317.33,DEN,96.00,98.17,OKC
DSM,293.67,317.33,DEN,86.33,119.83,CID
DSM,293.67,317.33,DEN,82.72,85.06,PHX
DSM,293.67,317.33,DEN,36.67,39.83,GJT
DSM,293.67,317.33,DEN,25.00,38.50,RAP
DSM,293.07,317.14,DEN,65.71,63.79,LAX
IND,292.00,299.57,MIA,36.00,67.71,ORD
SNA,291.73,297.27,DEN,99.45,101.36,MSP
DSM,289.50,316.00,DEN,182.00,183.00,RDM
DSM,289.50,316.00,DEN,144.00,169.00,GRR
DSM,289.50,316.00,DEN,126.00,122.00,PHF
DSM,289.50,316.00,DEN,91.00,93.00,CLE
DSM,289.50,316.00,DEN,65.00,74.00,DCA
DSM,289.50,316.00,DEN,65.00,73.00,FCA
DSM,289.50,316.00,DEN,54.00,43.00,TPA
DSM,289.50,316.00,DEN,39.00,56.00,DAY
DSM,289.50,316.00,DEN,31.00,24.00,FLL
DSM,289.50,316.00,DEN,30.00,19.00,TYS
DSM,289.50,316.00,DEN,26.00,23.00,BDL
DSM,289.50,316.00,DEN,20.00,24.00,RDU
DSM,289.50,316.00,DEN,19.00,40.00,EUG
DSM,289.50,316.00,DEN,19.00,38.00,GUC
IND,289.00,296.67,MIA,88.83,91.83,JFK
MLU,289.00,275.00,ATL,213.00,204.00,MIA
MLU,289.00,275.00,ATL,194.00,203.00,DAL
MLU,289.00,275.00,ATL,165.00,147.00,FNT
MLU,289.00,275.00,ATL,156.00,152.00,BMI
MLU,289.00,275.00,ATL,154.00,144.50,CAE
MLU,289.00,275.00,ATL,147.50,119.50,ROC
MLU,289.00,275.00,ATL,147.00,139.00,AVL
MLU,289.00,275.00,ATL,140.00,120.00,CLE
MLU,289.00,275.00,ATL,127.50,110.00,CAK
MLU,289.00,275.00,ATL,114.00,107.00,RIC
MLU,289.00,275.00,ATL,113.00,104.00,DEN
MLU,289.00,275.00,ATL,112.00,94.00,SDF
MLU,289.00,275.00,ATL,111.33,105.00,MSY
MLU,289.00,275.00,ATL,108.50,117.00,MCI
MLU,289.00,275.00,ATL,105.00,90.00,OMA
MLU,289.00,275.00,ATL,103.00,96.00,CSG
MLU,289.00,275.00,ATL,102.00,100.00,CHA
MLU,289.00,275.00,ATL,101.00,100.00,EVV
MLU,289.00,275.00,ATL,99.00,95.50,TPA
MLU,289.00,275.00,ATL,94.00,88.50,DFW
MLU,289.00,275.00,ATL,93.50,93.50,ICT
MLU,289.00,275.00,ATL,92.50,58.00,PHL
MLU,289.00,275.00,ATL,91.33,88.33,VPS
MLU,289.00,275.00,ATL,91.00,71.00,LGA
MLU,289.00,275.00,ATL,89.00,79.00,HSV
MLU,289.00,275.00,ATL,87.00,90.50,RSW
MLU,289.00,275.00,ATL,86.50,66.50,MKE
MLU,289.00,275.00,ATL,81.50,79.00,AEX
MLU,289.00,275.00,ATL,81.00,76.00,MGM
MLU,289.00,275.00,ATL,78.25,65.75,JAX
MLU,289.00,275.00,ATL,78.00,72.33,FLL
MLU,289.00,275.00,ATL,76.50,58.50,RDU
MLU,289.00,275.00,ATL,68.00,68.50,CHS
MLU,289.00,275.00,ATL,67.00,70.00,AUS
MLU,289.00,275.00,ATL,64.00,65.50,SAT
MLU,289.00,275.00,ATL,64.00,56.00,LEX
MLU,289.00,275.00,ATL,64.00,52.00,GPT
