config,seqno,query,duration
"trenz1bee-3mo-2017-07-26",125,"q08",929.235000
"trenz1bee-3mo-2017-07-26",126,"q11",151.541000
"trenz1bee-3mo-2017-07-26",127,"q06",275.336000
"trenz1bee-3mo-2017-07-26",128,"q13",36.230000
"trenz1bee-3mo-2017-07-26",129,"q08",919.552000
"trenz1bee-3mo-2017-07-26",130,"q03",85.635000
"trenz1bee-3mo-2017-07-26",131,"q18",131.862000
"trenz1bee-3mo-2017-07-26",132,"q14",230.067000
"trenz1bee-3mo-2017-07-26",133,"q11",150.403000
"trenz1bee-3mo-2017-07-26",134,"q05",69.451000
"trenz1bee-3mo-2017-07-26",135,"q01",172.788000
"trenz1bee-3mo-2017-07-26",136,"q02",697.414000
"trenz1bee-3mo-2017-07-26",137,"q04",33.490000
"trenz1bee-3mo-2017-07-26",138,"q16",260.870000
"trenz1bee-3mo-2017-07-26",139,"q15",110.537000
"trenz1bee-3mo-2017-07-26",140,"q12",146.577000
"trenz1bee-3mo-2017-07-26",141,"q05",78.563000
"trenz1bee-3mo-2017-07-26",142,"q03",84.332000
"trenz1bee-3mo-2017-07-26",143,"q11",150.668000
"trenz1bee-3mo-2017-07-26",144,"q14",231.413000
"trenz1bee-3mo-2017-07-26",145,"q12",148.403000
"trenz1bee-3mo-2017-07-26",146,"q01",165.664000
"trenz1bee-3mo-2017-07-26",147,"q04",33.236000
"trenz1bee-3mo-2017-07-26",148,"q02",691.773000
"trenz1bee-3mo-2017-07-26",149,"q08",927.105000
"trenz1bee-3mo-2017-07-26",150,"q13",35.396000
"trenz1bee-3mo-2017-07-26",151,"q18",100.323000
"trenz1bee-3mo-2017-07-26",152,"q06",270.058000
"trenz1bee-3mo-2017-07-26",153,"q15",111.159000
"trenz1bee-3mo-2017-07-26",154,"q16",318.879000
"trenz1bee-3mo-2017-07-26",155,"q02",695.608000
"trenz1bee-3mo-2017-07-26",156,"q04",41.664000
"trenz1bee-3mo-2017-07-26",157,"q14",237.537000
"trenz1bee-3mo-2017-07-26",158,"q15",112.302000
"trenz1bee-3mo-2017-07-26",159,"q05",75.730000
"trenz1bee-3mo-2017-07-26",160,"q01",191.325000
"trenz1bee-3mo-2017-07-26",161,"q06",282.223000
"trenz1bee-3mo-2017-07-26",162,"q03",84.137000
"trenz1bee-3mo-2017-07-26",163,"q13",36.168000
"trenz1bee-3mo-2017-07-26",164,"q18",101.254000
"trenz1bee-3mo-2017-07-26",165,"q08",926.757000
"trenz1bee-3mo-2017-07-26",166,"q12",161.671000
"trenz1bee-3mo-2017-07-26",167,"q11",150.643000
"trenz1bee-3mo-2017-07-26",168,"q16",279.605000
"trenz1bee-3mo-2017-07-26",169,"q14",229.471000
"trenz1bee-3mo-2017-07-26",170,"q11",148.224000
"trenz1bee-3mo-2017-07-26",171,"q02",686.440000
"trenz1bee-3mo-2017-07-26",172,"q06",279.973000
"trenz1bee-3mo-2017-07-26",173,"q12",159.133000
"trenz1bee-3mo-2017-07-26",174,"q08",912.488000
"trenz1bee-3mo-2017-07-26",175,"q13",33.687000
"trenz1bee-3mo-2017-07-26",176,"q18",98.533000
"trenz1bee-3mo-2017-07-26",177,"q16",264.461000
"trenz1bee-3mo-2017-07-26",178,"q05",76.093000
"trenz1bee-3mo-2017-07-26",179,"q04",35.390000
"trenz1bee-3mo-2017-07-26",180,"q01",182.667000
"trenz1bee-3mo-2017-07-26",181,"q03",85.091000
"trenz1bee-3mo-2017-07-26",182,"q15",111.046000
"trenz1bee-3mo-2017-07-26",183,"q04",34.963000
"trenz1bee-3mo-2017-07-26",184,"q13",35.416000
"trenz1bee-3mo-2017-07-26",185,"q01",169.250000
"trenz1bee-3mo-2017-07-26",186,"q06",267.665000
"trenz1bee-3mo-2017-07-26",187,"q08",939.600000
"trenz1bee-3mo-2017-07-26",188,"q11",265.423000
"trenz1bee-3mo-2017-07-26",189,"q16",402.312000
"trenz1bee-3mo-2017-07-26",190,"q18",165.182000
"trenz1bee-3mo-2017-07-26",191,"q03",123.015000
"trenz1bee-3mo-2017-07-26",192,"q02",702.585000
"trenz1bee-3mo-2017-07-26",193,"q15",126.325000
"trenz1bee-3mo-2017-07-26",194,"q12",169.427000
"trenz1bee-3mo-2017-07-26",195,"q05",117.929000
"trenz1bee-3mo-2017-07-26",196,"q14",263.792000
"trenz1bee-3mo-2017-07-26",197,"q14",243.944000
"trenz1bee-3mo-2017-07-26",198,"q02",692.849000
"trenz1bee-3mo-2017-07-26",199,"q12",170.624000
"trenz1bee-3mo-2017-07-26",200,"q05",76.516000
"trenz1bee-3mo-2017-07-26",201,"q16",256.514000
"trenz1bee-3mo-2017-07-26",202,"q06",243.968000
"trenz1bee-3mo-2017-07-26",203,"q03",109.932000
"trenz1bee-3mo-2017-07-26",204,"q01",200.478000
"trenz1bee-3mo-2017-07-26",205,"q13",42.699000
"trenz1bee-3mo-2017-07-26",206,"q04",37.923000
"trenz1bee-3mo-2017-07-26",207,"q18",120.724000
"trenz1bee-3mo-2017-07-26",208,"q08",921.598000
"trenz1bee-3mo-2017-07-26",209,"q11",152.352000
"trenz1bee-3mo-2017-07-26",210,"q15",106.728000
"trenz1bee-3mo-2017-07-26",211,"q11",156.313000
"trenz1bee-3mo-2017-07-26",212,"q03",84.336000
"trenz1bee-3mo-2017-07-26",213,"q08",932.837000
"trenz1bee-3mo-2017-07-26",214,"q13",35.340000
"trenz1bee-3mo-2017-07-26",215,"q18",115.649000
"trenz1bee-3mo-2017-07-26",216,"q05",90.865000
"trenz1bee-3mo-2017-07-26",217,"q02",692.380000
"trenz1bee-3mo-2017-07-26",218,"q12",153.091000
"trenz1bee-3mo-2017-07-26",219,"q16",276.025000
"trenz1bee-3mo-2017-07-26",220,"q14",228.966000
"trenz1bee-3mo-2017-07-26",221,"q01",177.001000
"trenz1bee-3mo-2017-07-26",222,"q15",106.188000
"trenz1bee-3mo-2017-07-26",223,"q04",36.369000
"trenz1bee-3mo-2017-07-26",224,"q06",256.042000
"trenz1bee-3mo-2017-07-26",225,"q14",235.995000
"trenz1bee-3mo-2017-07-26",226,"q04",39.628000
"trenz1bee-3mo-2017-07-26",227,"q15",104.759000
"trenz1bee-3mo-2017-07-26",228,"q08",930.520000
"trenz1bee-3mo-2017-07-26",229,"q11",171.359000
"trenz1bee-3mo-2017-07-26",230,"q13",35.490000
"trenz1bee-3mo-2017-07-26",231,"q06",250.955000
"trenz1bee-3mo-2017-07-26",232,"q03",86.148000
"trenz1bee-3mo-2017-07-26",233,"q12",130.142000
"trenz1bee-3mo-2017-07-26",234,"q01",167.930000
"trenz1bee-3mo-2017-07-26",235,"q16",287.293000
"trenz1bee-3mo-2017-07-26",236,"q05",76.512000
"trenz1bee-3mo-2017-07-26",237,"q18",116.566000
"trenz1bee-3mo-2017-07-26",238,"q02",692.436000
"trenz1bee-3mo-2017-07-26",239,"q05",74.801000
"trenz1bee-3mo-2017-07-26",240,"q04",32.637000
"trenz1bee-3mo-2017-07-26",241,"q13",35.741000
"trenz1bee-3mo-2017-07-26",242,"q12",145.723000
"trenz1bee-3mo-2017-07-26",243,"q08",911.863000
"trenz1bee-3mo-2017-07-26",244,"q06",291.973000
"trenz1bee-3mo-2017-07-26",245,"q02",699.722000
"trenz1bee-3mo-2017-07-26",246,"q18",102.746000
"trenz1bee-3mo-2017-07-26",247,"q16",308.581000
"trenz1bee-3mo-2017-07-26",248,"q14",236.390000
"trenz1bee-3mo-2017-07-26",249,"q03",83.009000
"trenz1bee-3mo-2017-07-26",250,"q15",104.758000
"trenz1bee-3mo-2017-07-26",251,"q11",158.423000
"trenz1bee-3mo-2017-07-26",252,"q01",170.468000
"trenz1bee-3mo-2017-07-26",253,"q06",253.073000
"trenz1bee-3mo-2017-07-26",254,"q12",132.111000
"trenz1bee-3mo-2017-07-26",255,"q01",189.931000
"trenz1bee-3mo-2017-07-26",256,"q16",318.862000
"trenz1bee-3mo-2017-07-26",257,"q14",229.232000
"trenz1bee-3mo-2017-07-26",258,"q03",83.457000
"trenz1bee-3mo-2017-07-26",259,"q18",95.789000
"trenz1bee-3mo-2017-07-26",260,"q02",693.629000
"trenz1bee-3mo-2017-07-26",261,"q11",187.147000
"trenz1bee-3mo-2017-07-26",262,"q13",35.554000
"trenz1bee-3mo-2017-07-26",263,"q05",75.283000
"trenz1bee-3mo-2017-07-26",264,"q08",939.219000
"trenz1bee-3mo-2017-07-26",265,"q15",107.578000
"trenz1bee-3mo-2017-07-26",266,"q04",38.202000
"trenz1bee-3mo-2017-07-26",267,"q13",35.399000
"trenz1bee-3mo-2017-07-26",268,"q14",231.273000
"trenz1bee-3mo-2017-07-26",269,"q12",136.326000
"trenz1bee-3mo-2017-07-26",270,"q01",188.096000
"trenz1bee-3mo-2017-07-26",271,"q04",41.937000
