config,seqno,query,duration
"trenzvmbig_12mo_3x",114,"q18",409.465000
"trenzvmbig_12mo_3x",115,"q12",357.380000
"trenzvmbig_12mo_3x",116,"q04",101.586000
"trenzvmbig_12mo_3x",117,"q11",100.091000
"trenzvmbig_12mo_3x",118,"q05",224.338000
"trenzvmbig_12mo_3x",119,"q16",1191.233000
"trenzvmbig_12mo_3x",120,"q06",433.194000
"trenzvmbig_12mo_3x",121,"q13",52.234000
"trenzvmbig_12mo_3x",122,"q15",137.677000
"trenzvmbig_12mo_3x",123,"q01",517.852000
"trenzvmbig_12mo_3x",124,"q14",1824.940000
"trenzvmbig_12mo_3x",125,"q08",3656.851000
"trenzvmbig_12mo_3x",126,"q02",15993.192000
"trenzvmbig_12mo_3x",127,"q18",484.211000
"trenzvmbig_12mo_3x",128,"q12",564.409000
"trenzvmbig_12mo_3x",129,"q08",4301.084000
"trenzvmbig_12mo_3x",130,"q05",229.015000
"trenzvmbig_12mo_3x",131,"q11",105.826000
"trenzvmbig_12mo_3x",132,"q01",533.458000
"trenzvmbig_12mo_3x",133,"q02",17838.447000
"trenzvmbig_12mo_3x",134,"q14",1901.311000
"trenzvmbig_12mo_3x",135,"q15",129.412000
"trenzvmbig_12mo_3x",136,"q04",101.143000
"trenzvmbig_12mo_3x",137,"q16",943.363000
"trenzvmbig_12mo_3x",138,"q06",491.693000
"trenzvmbig_12mo_3x",139,"q13",56.868000
"trenzvmbig_12mo_3x",140,"q03",333.404000
"trenzvmbig_12mo_3x",141,"q14",1633.427000
"trenzvmbig_12mo_3x",142,"q05",213.190000
"trenzvmbig_12mo_3x",143,"q02",22306.163000
"trenzvmbig_12mo_3x",144,"q01",561.764000
"trenzvmbig_12mo_3x",145,"q03",387.193000
"trenzvmbig_12mo_3x",146,"q15",119.445000
"trenzvmbig_12mo_3x",147,"q16",919.033000
"trenzvmbig_12mo_3x",148,"q04",95.129000
"trenzvmbig_12mo_3x",149,"q08",4003.057000
"trenzvmbig_12mo_3x",150,"q12",360.592000
"trenzvmbig_12mo_3x",151,"q11",305.840000
"trenzvmbig_12mo_3x",152,"q18",444.874000
"trenzvmbig_12mo_3x",153,"q13",63.122000
"trenzvmbig_12mo_3x",154,"q06",448.637000
"trenzvmbig_12mo_3x",155,"q04",103.861000
"trenzvmbig_12mo_3x",156,"q16",1014.513000
"trenzvmbig_12mo_3x",157,"q01",465.335000
"trenzvmbig_12mo_3x",158,"q13",52.584000
"trenzvmbig_12mo_3x",159,"q14",1536.376000
