config,seqno,query,duration
"trenz1-mo3-2017-07-25",2097,"q11",29.708000
"trenz1-mo3-2017-07-25",2098,"q18",82.017000
"trenz1-mo3-2017-07-25",2099,"q15",41.799000
"trenz1-mo3-2017-07-25",2100,"q06",97.663000
"trenz1-mo3-2017-07-25",2101,"q08",867.271000
"trenz1-mo3-2017-07-25",2102,"q16",172.791000
"trenz1-mo3-2017-07-25",2103,"q14",216.743000
"trenz1-mo3-2017-07-25",2104,"q03",68.740000
"trenz1-mo3-2017-07-25",2105,"q05",64.039000
"trenz1-mo3-2017-07-25",2106,"q04",19.372000
"trenz1-mo3-2017-07-25",2107,"q06",99.514000
"trenz1-mo3-2017-07-25",2108,"q18",86.233000
"trenz1-mo3-2017-07-25",2109,"q11",37.238000
"trenz1-mo3-2017-07-25",2110,"q13",13.324000
"trenz1-mo3-2017-07-25",2111,"q01",115.219000
"trenz1-mo3-2017-07-25",2112,"q15",46.361000
"trenz1-mo3-2017-07-25",2113,"q12",80.740000
"trenz1-mo3-2017-07-25",2114,"q02",684.397000
"trenz1-mo3-2017-07-25",2115,"q02",677.476000
"trenz1-mo3-2017-07-25",2116,"q04",21.687000
"trenz1-mo3-2017-07-25",2117,"q14",232.193000
"trenz1-mo3-2017-07-25",2118,"q06",103.950000
"trenz1-mo3-2017-07-25",2119,"q03",76.313000
"trenz1-mo3-2017-07-25",2120,"q18",83.955000
"trenz1-mo3-2017-07-25",2121,"q15",41.494000
"trenz1-mo3-2017-07-25",2122,"q16",196.660000
"trenz1-mo3-2017-07-25",2123,"q12",92.916000
"trenz1-mo3-2017-07-25",2124,"q05",56.586000
"trenz1-mo3-2017-07-25",2125,"q01",112.086000
"trenz1-mo3-2017-07-25",2126,"q11",27.278000
"trenz1-mo3-2017-07-25",2127,"q08",868.703000
"trenz1-mo3-2017-07-25",2128,"q13",13.633000
"trenz1-mo3-2017-07-25",2129,"q08",871.530000
"trenz1-mo3-2017-07-25",2130,"q04",18.751000
"trenz1-mo3-2017-07-25",2131,"q15",41.419000
"trenz1-mo3-2017-07-25",2132,"q18",103.405000
"trenz1-mo3-2017-07-25",2133,"q03",67.735000
"trenz1-mo3-2017-07-25",2134,"q01",125.959000
"trenz1-mo3-2017-07-25",2135,"q05",54.362000
"trenz1-mo3-2017-07-25",2136,"q16",187.202000
"trenz1-mo3-2017-07-25",2137,"q02",681.753000
"trenz1-mo3-2017-07-25",2138,"q12",80.303000
"trenz1-mo3-2017-07-25",2139,"q06",120.906000
"trenz1-mo3-2017-07-25",2140,"q11",29.587000
"trenz1-mo3-2017-07-25",2141,"q13",13.020000
"trenz1-mo3-2017-07-25",2142,"q14",218.736000
"trenz1-mo3-2017-07-25",2143,"q11",32.368000
"trenz1-mo3-2017-07-25",2144,"q06",100.487000
"trenz1-mo3-2017-07-25",2145,"q13",12.959000
"trenz1-mo3-2017-07-25",2146,"q04",18.643000
"trenz1-mo3-2017-07-25",2147,"q15",40.014000
"trenz1-mo3-2017-07-25",2148,"q08",884.381000
"trenz1-mo3-2017-07-25",2149,"q02",681.581000
"trenz1-mo3-2017-07-25",2150,"q12",85.908000
"trenz1-mo3-2017-07-25",2151,"q16",183.870000
"trenz1-mo3-2017-07-25",2152,"q14",227.717000
"trenz1-mo3-2017-07-25",2153,"q18",78.808000
"trenz1-mo3-2017-07-25",2154,"q03",68.357000
"trenz1-mo3-2017-07-25",2155,"q05",54.406000
"trenz1-mo3-2017-07-25",2156,"q01",114.913000
"trenz1-mo3-2017-07-25",2157,"q06",106.109000
"trenz1-mo3-2017-07-25",2158,"q04",19.170000
"trenz1-mo3-2017-07-25",2159,"q03",69.975000
"trenz1-mo3-2017-07-25",2160,"q11",28.661000
"trenz1-mo3-2017-07-25",2161,"q18",112.064000
"trenz1-mo3-2017-07-25",2162,"q08",872.382000
"trenz1-mo3-2017-07-25",2163,"q14",235.400000
"trenz1-mo3-2017-07-25",2164,"q16",193.348000
"trenz1-mo3-2017-07-25",2165,"q15",40.234000
"trenz1-mo3-2017-07-25",2166,"q02",678.501000
"trenz1-mo3-2017-07-25",2167,"q12",80.116000
"trenz1-mo3-2017-07-25",2168,"q05",58.604000
"trenz1-mo3-2017-07-25",2169,"q01",111.303000
"trenz1-mo3-2017-07-25",2170,"q13",12.825000
"trenz1-mo3-2017-07-25",2171,"q13",12.979000
"trenz1-mo3-2017-07-25",2172,"q08",871.135000
"trenz1-mo3-2017-07-25",2173,"q03",67.768000
"trenz1-mo3-2017-07-25",2174,"q06",110.251000
"trenz1-mo3-2017-07-25",2175,"q04",21.878000
"trenz1-mo3-2017-07-25",2176,"q05",59.478000
"trenz1-mo3-2017-07-25",2177,"q12",94.573000
"trenz1-mo3-2017-07-25",2178,"q16",189.459000
"trenz1-mo3-2017-07-25",2179,"q15",40.013000
"trenz1-mo3-2017-07-25",2180,"q11",28.647000
"trenz1-mo3-2017-07-25",2181,"q18",86.593000
"trenz1-mo3-2017-07-25",2182,"q14",220.544000
"trenz1-mo3-2017-07-25",2183,"q01",127.777000
"trenz1-mo3-2017-07-25",2184,"q02",680.926000
"trenz1-mo3-2017-07-25",2185,"q18",91.260000
"trenz1-mo3-2017-07-25",2186,"q05",54.156000
"trenz1-mo3-2017-07-25",2187,"q04",22.140000
"trenz1-mo3-2017-07-25",2188,"q03",68.736000
"trenz1-mo3-2017-07-25",2189,"q14",229.366000
"trenz1-mo3-2017-07-25",2190,"q11",35.117000
"trenz1-mo3-2017-07-25",2191,"q08",883.882000
"trenz1-mo3-2017-07-25",2192,"q12",83.282000
"trenz1-mo3-2017-07-25",2193,"q13",12.908000
"trenz1-mo3-2017-07-25",2194,"q15",40.131000
"trenz1-mo3-2017-07-25",2195,"q02",680.544000
"trenz1-mo3-2017-07-25",2196,"q16",248.517000
"trenz1-mo3-2017-07-25",2197,"q01",111.825000
"trenz1-mo3-2017-07-25",2198,"q06",102.177000
"trenz1-mo3-2017-07-25",2199,"q14",231.592000
"trenz1-mo3-2017-07-25",2200,"q02",680.267000
"trenz1-mo3-2017-07-25",2201,"q06",105.031000
"trenz1-mo3-2017-07-25",2202,"q05",57.435000
"trenz1-mo3-2017-07-25",2203,"q03",68.141000
"trenz1-mo3-2017-07-25",2204,"q16",208.035000
"trenz1-mo3-2017-07-25",2205,"q11",39.791000
